Id	rating
823988	1
823989	1
823990	1
823991	1
823992	1
823993	1
823994	1
823995	1
823996	1
823997	1
823998	1
823999	1
824000	1
824001	1
824002	1
824003	1
824004	1
824005	1
824006	1
824007	1
824008	1
824009	1
824010	1
824011	1
824012	1
824013	1
824014	1
824015	1
824016	1
824017	1
824018	1
824019	1
824020	1
824021	1
824022	1
824023	1
824024	1
824025	1
824026	1
824027	1
824028	1
824029	1
824030	1
824031	1
824032	1
824033	1
824034	1
824035	1
824036	1
824037	1
824038	1
824039	1
824040	1
824041	1
824042	1
824043	1
824044	1
824045	1
824046	1
824047	1
824048	1
824049	1
824050	1
824051	1
824052	1
824053	1
824054	1
824055	1
824056	1
824057	1
824058	1
824059	1
824060	1
824061	1
824062	1
824063	1
824064	1
824065	1
824066	1
824067	1
824068	1
824069	1
824070	1
824071	1
824072	1
824073	1
824074	1
824075	1
824076	1
824077	1
824078	1
824079	1
824080	1
824081	1
824082	1
824083	1
824084	1
824085	1
824086	1
824087	1
824088	1
824089	1
824090	1
824091	1
824092	1
824093	1
824094	1
824095	1
824096	1
824097	1
824098	1
824099	1
824100	1
824101	1
824102	1
824103	1
824104	1
824105	1
824106	1
824107	1
824108	1
824109	1
824110	1
824111	1
824112	1
824113	1
824114	1
824115	1
824116	1
824117	1
824118	1
824119	1
824120	1
824121	1
824122	1
824123	1
824124	1
824125	1
824126	1
824127	1
824128	1
824129	1
824130	1
824131	1
824132	1
824133	1
824134	1
824135	1
824136	1
824137	1
824138	1
824139	1
824140	1
824141	1
824142	1
824143	1
824144	1
824145	1
824146	1
824147	1
824148	1
824149	1
824150	1
824151	1
824152	1
824153	1
824154	1
824155	1
824156	1
824157	1
824158	1
824159	1
824160	1
824161	1
824162	1
824163	1
824164	1
824165	1
824166	1
824167	1
824168	1
824169	1
824170	1
824171	1
824172	1
824173	1
824174	1
824175	1
824176	1
824177	1
824178	1
824179	1
824180	1
824181	1
824182	1
824183	1
824184	1
824185	1
824186	1
824187	1
824188	1
824189	1
824190	1
824191	1
824192	1
824193	1
824194	1
824195	1
824196	1
824197	1
824198	1
824199	1
824200	1
824201	1
824202	1
824203	1
824204	1
824205	1
824206	1
824207	1
824208	1
824209	1
824210	1
824211	1
824212	1
824213	1
824214	1
824215	1
824216	1
824217	1
824218	1
824219	1
824220	1
824221	1
824222	1
824223	1
824224	1
824225	1
824226	1
824227	1
824228	1
824229	1
824230	1
824231	1
824232	1
824233	1
824234	1
824235	1
824236	1
824237	1
824238	1
824239	1
824240	1
824241	1
824242	1
824243	1
824244	1
824245	1
824246	1
824247	1
824248	1
824249	1
824250	1
824251	1
824252	1
824253	1
824254	1
824255	1
824256	1
824257	1
824258	1
824259	1
824260	1
824261	1
824262	1
824263	1
824264	1
824265	1
824266	1
824267	1
824268	1
824269	1
824270	1
824271	1
824272	1
824273	1
824274	1
824275	1
824276	1
824277	1
824278	1
824279	1
824280	1
824281	1
824282	1
824283	1
824284	1
824285	1
824286	1
824287	1
824288	1
824289	1
824290	1
824291	1
824292	1
824293	1
824294	1
824295	1
824296	1
824297	1
824298	1
824299	1
824300	1
824301	1
824302	1
824303	1
824304	1
824305	1
824306	1
824307	1
824308	1
824309	1
824310	1
824311	1
824312	1
824313	1
824314	1
824315	1
824316	1
824317	1
824318	1
824319	1
824320	1
824321	1
824322	1
824323	1
824324	1
824325	1
824326	1
824327	1
824328	1
824329	1
824330	1
824331	1
824332	1
824333	1
824334	1
824335	1
824336	1
824337	1
824338	1
824339	1
824340	1
824341	1
824342	1
824343	1
824344	1
824345	1
824346	1
824347	1
824348	1
824349	1
824350	1
824351	1
824352	1
824353	1
824354	1
824355	1
824356	1
824357	1
824358	1
824359	1
824360	1
824361	1
824362	1
824363	1
824364	1
824365	1
824366	1
824367	1
824368	1
824369	1
824370	1
824371	1
824372	1
824373	1
824374	1
824375	1
824376	1
824377	1
824378	1
824379	1
824380	1
824381	1
824382	1
824383	1
824384	1
824385	1
824386	1
824387	1
824388	1
824389	1
824390	1
824391	1
824392	1
824393	1
824394	1
824395	1
824396	1
824397	1
824398	1
824399	1
824400	1
824401	1
824402	1
824403	1
824404	1
824405	1
824406	1
824407	1
824408	1
824409	1
824410	1
824411	1
824412	1
824413	1
824414	1
824415	1
824416	1
824417	1
824418	1
824419	1
824420	1
824421	1
824422	1
824423	1
824424	1
824425	1
824426	1
824427	1
824428	1
824429	1
824430	1
824431	1
824432	1
824433	1
824434	1
824435	1
824436	1
824437	1
824438	1
824439	1
824440	1
824441	1
824442	1
824443	1
824444	1
824445	1
824446	1
824447	1
824448	1
824449	1
824450	1
824451	1
824452	1
824453	1
824454	1
824455	1
824456	1
824457	1
824458	1
824459	1
824460	1
824461	1
824462	1
824463	1
824464	1
824465	1
824466	1
824467	1
824468	1
824469	1
824470	1
824471	1
824472	1
824473	1
824474	1
824475	1
824476	1
824477	1
824478	1
824479	1
824480	1
824481	1
824482	1
824483	1
824484	1
824485	1
824486	1
824487	1
824488	1
824489	1
824490	1
824491	1
824492	1
824493	1
824494	1
824495	1
824496	1
824497	1
824498	1
824499	1
824500	1
824501	1
824502	1
824503	1
824504	1
824505	1
824506	1
824507	1
824508	1
824509	1
824510	1
824511	1
824512	1
824513	1
824514	1
824515	1
824516	1
824517	1
824518	1
824519	1
824520	1
824521	1
824522	1
824523	1
824524	1
824525	1
824526	1
824527	1
824528	1
824529	1
824530	1
824531	1
824532	1
824533	1
824534	1
824535	1
824536	1
824537	1
824538	1
824539	1
824540	1
824541	1
824542	1
824543	1
824544	1
824545	1
824546	1
824547	1
824548	1
824549	1
824550	1
824551	1
824552	1
824553	1
824554	1
824555	1
824556	1
824557	1
824558	1
824559	1
824560	1
824561	1
824562	1
824563	1
824564	1
824565	1
824566	1
824567	1
824568	1
824569	1
824570	1
824571	1
824572	1
824573	1
824574	1
824575	1
824576	1
824577	1
824578	1
824579	1
824580	1
824581	1
824582	1
824583	1
824584	1
824585	1
824586	1
824587	1
824588	1
824589	1
824590	1
824591	1
824592	1
824593	1
824594	1
824595	1
824596	1
824597	1
824598	1
824599	1
824600	1
824601	1
824602	1
824603	1
824604	1
824605	1
824606	1
824607	1
824608	1
824609	1
824610	1
824611	1
824612	1
824613	1
824614	1
824615	1
824616	1
824617	1
824618	1
824619	1
824620	1
824621	1
824622	1
824623	1
824624	1
824625	1
824626	1
824627	1
824628	1
824629	1
824630	1
824631	1
824632	1
824633	1
824634	1
824635	1
824636	1
824637	1
824638	1
824639	1
824640	1
824641	1
824642	1
824643	1
824644	1
824645	1
824646	1
824647	1
824648	1
824649	1
824650	1
824651	1
824652	1
824653	1
824654	1
824655	1
824656	1
824657	1
824658	1
824659	1
824660	1
824661	1
824662	1
824663	1
824664	1
824665	1
824666	1
824667	1
824668	1
824669	1
824670	1
824671	1
824672	1
824673	1
824674	1
824675	1
824676	1
824677	1
824678	1
824679	1
824680	1
824681	1
824682	1
824683	1
824684	1
824685	1
824686	1
824687	1
824688	1
824689	1
824690	1
824691	1
824692	1
824693	1
824694	1
824695	1
824696	1
824697	1
824698	1
824699	1
824700	1
824701	1
824702	1
824703	1
824704	1
824705	1
824706	1
824707	1
824708	1
824709	1
824710	1
824711	1
824712	1
824713	1
824714	1
824715	1
824716	1
824717	1
824718	1
824719	1
824720	1
824721	1
824722	1
824723	1
824724	1
824725	1
824726	1
824727	1
824728	1
824729	1
824730	1
824731	1
824732	1
824733	1
824734	1
824735	1
824736	1
824737	1
824738	1
824739	1
824740	1
824741	1
824742	1
824743	1
824744	1
824745	1
824746	1
824747	1
824748	1
824749	1
824750	1
824751	1
824752	1
824753	1
824754	1
824755	1
824756	1
824757	1
824758	1
824759	1
824760	1
824761	1
824762	1
824763	1
824764	1
824765	1
824766	1
824767	1
824768	1
824769	1
824770	1
824771	1
824772	1
824773	1
824774	1
824775	1
824776	1
824777	1
824778	1
824779	1
824780	1
824781	1
824782	1
824783	1
824784	1
824785	1
824786	1
824787	1
824788	1
824789	1
824790	1
824791	1
824792	1
824793	1
824794	1
824795	1
824796	1
824797	1
824798	1
824799	1
824800	1
824801	1
824802	1
824803	1
824804	1
824805	1
824806	1
824807	1
824808	1
824809	1
824810	1
824811	1
824812	1
824813	1
824814	1
824815	1
824816	1
824817	1
824818	1
824819	1
824820	1
824821	1
824822	1
824823	1
824824	1
824825	1
824826	1
824827	1
824828	1
824829	1
824830	1
824831	1
824832	1
824833	1
824834	1
824835	1
824836	1
824837	1
824838	1
824839	1
824840	1
824841	1
824842	1
824843	1
824844	1
824845	1
824846	1
824847	1
824848	1
824849	1
824850	1
824851	1
824852	1
824853	1
824854	1
824855	1
824856	1
824857	1
824858	1
824859	1
824860	1
824861	1
824862	1
824863	1
824864	1
824865	1
824866	1
824867	1
824868	1
824869	1
824870	1
824871	1
824872	1
824873	1
824874	1
824875	1
824876	1
824877	1
824878	1
824879	1
824880	1
824881	1
824882	1
824883	1
824884	1
824885	1
824886	1
824887	1
824888	1
824889	1
824890	1
824891	1
824892	1
824893	1
824894	1
824895	1
824896	1
824897	1
824898	1
824899	1
824900	1
824901	1
824902	1
824903	1
824904	1
824905	1
824906	1
824907	1
824908	1
824909	1
824910	1
824911	1
824912	1
824913	1
824914	1
824915	1
824916	1
824917	1
824918	1
824919	1
824920	1
824921	1
824922	1
824923	1
824924	1
824925	1
824926	1
824927	1
824928	1
824929	1
824930	1
824931	1
824932	1
824933	1
824934	1
824935	1
824936	1
824937	1
824938	1
824939	1
824940	1
824941	1
824942	1
824943	1
824944	1
824945	1
824946	1
824947	1
824948	1
824949	1
824950	1
824951	1
824952	1
824953	1
824954	1
824955	1
824956	1
824957	1
824958	1
824959	1
824960	1
824961	1
824962	1
824963	1
824964	1
824965	1
824966	1
824967	1
824968	1
824969	1
824970	1
824971	1
824972	1
824973	1
824974	1
824975	1
824976	1
824977	1
824978	1
824979	1
824980	1
824981	1
824982	1
824983	1
824984	1
824985	1
824986	1
824987	1
824988	1
824989	1
824990	1
824991	1
824992	1
824993	1
824994	1
824995	1
824996	1
824997	1
824998	1
824999	1
825000	1
825001	1
825002	1
825003	1
825004	1
825005	1
825006	1
825007	1
825008	1
825009	1
825010	1
825011	1
825012	1
825013	1
825014	1
825015	1
825016	1
825017	1
825018	1
825019	1
825020	1
825021	1
825022	1
825023	1
825024	1
825025	1
825026	1
825027	1
825028	1
825029	1
825030	1
825031	1
825032	1
825033	1
825034	1
825035	1
825036	1
825037	1
825038	1
825039	1
825040	1
825041	1
825042	1
825043	1
825044	1
825045	1
825046	1
825047	1
825048	1
825049	1
825050	1
825051	1
825052	1
825053	1
825054	1
825055	1
825056	1
825057	1
825058	1
825059	1
825060	1
825061	1
825062	1
825063	1
825064	1
825065	1
825066	1
825067	1
825068	1
825069	1
825070	1
825071	1
825072	1
825073	1
825074	1
825075	1
825076	1
825077	1
825078	1
825079	1
825080	1
825081	1
825082	1
825083	1
825084	1
825085	1
825086	1
825087	1
825088	1
825089	1
825090	1
825091	1
825092	1
825093	1
825094	1
825095	1
825096	1
825097	1
825098	1
825099	1
825100	1
825101	1
825102	1
825103	1
825104	1
825105	1
825106	1
825107	1
825108	1
825109	1
825110	1
825111	1
825112	1
825113	1
825114	1
825115	1
825116	1
825117	1
825118	1
825119	1
825120	1
825121	1
825122	1
825123	1
825124	1
825125	1
825126	1
825127	1
825128	1
825129	1
825130	1
825131	1
825132	1
825133	1
825134	1
825135	1
825136	1
825137	1
825138	1
825139	1
825140	1
825141	1
825142	1
825143	1
825144	1
825145	1
825146	1
825147	1
825148	1
825149	1
825150	1
825151	1
825152	1
825153	1
825154	1
825155	1
825156	1
825157	1
825158	1
825159	1
825160	1
825161	1
825162	1
825163	1
825164	1
825165	1
825166	1
825167	1
825168	1
825169	1
825170	1
825171	1
825172	1
825173	1
825174	1
825175	1
825176	1
825177	1
825178	1
825179	1
825180	1
825181	1
825182	1
825183	1
825184	1
825185	1
825186	1
825187	1
825188	1
825189	1
825190	1
825191	1
825192	1
825193	1
825194	1
825195	1
825196	1
825197	1
825198	1
825199	1
825200	1
825201	1
825202	1
825203	1
825204	1
825205	1
825206	1
825207	1
825208	1
825209	1
825210	1
825211	1
825212	1
825213	1
825214	1
825215	1
825216	1
825217	1
825218	1
825219	1
825220	1
825221	1
825222	1
825223	1
825224	1
825225	1
825226	1
825227	1
825228	1
825229	1
825230	1
825231	1
825232	1
825233	1
825234	1
825235	1
825236	1
825237	1
825238	1
825239	1
825240	1
825241	1
825242	1
825243	1
825244	1
825245	1
825246	1
825247	1
825248	1
825249	1
825250	1
825251	1
825252	1
825253	1
825254	1
825255	1
825256	1
825257	1
825258	1
825259	1
825260	1
825261	1
825262	1
825263	1
825264	1
825265	1
825266	1
825267	1
825268	1
825269	1
825270	1
825271	1
825272	1
825273	1
825274	1
825275	1
825276	1
825277	1
825278	1
825279	1
825280	1
825281	1
825282	1
825283	1
825284	1
825285	1
825286	1
825287	1
825288	1
825289	1
825290	1
825291	1
825292	1
825293	1
825294	1
825295	1
825296	1
825297	1
825298	1
825299	1
825300	1
825301	1
825302	1
825303	1
825304	1
825305	1
825306	1
825307	1
825308	1
825309	1
825310	1
825311	1
825312	1
825313	1
825314	1
825315	1
825316	1
825317	1
825318	1
825319	1
825320	1
825321	1
825322	1
825323	1
825324	1
825325	1
825326	1
825327	1
825328	1
825329	1
825330	1
825331	1
825332	1
825333	1
825334	1
825335	1
825336	1
825337	1
825338	1
825339	1
825340	1
825341	1
825342	1
825343	1
825344	1
825345	1
825346	1
825347	1
825348	1
825349	1
825350	1
825351	1
825352	1
825353	1
825354	1
825355	1
825356	1
825357	1
825358	1
825359	1
825360	1
825361	1
825362	1
825363	1
825364	1
825365	1
825366	1
825367	1
825368	1
825369	1
825370	1
825371	1
825372	1
825373	1
825374	1
825375	1
825376	1
825377	1
825378	1
825379	1
825380	1
825381	1
825382	1
825383	1
825384	1
825385	1
825386	1
825387	1
825388	1
825389	1
825390	1
825391	1
825392	1
825393	1
825394	1
825395	1
825396	1
825397	1
825398	1
825399	1
825400	1
825401	1
825402	1
825403	1
825404	1
825405	1
825406	1
825407	1
825408	1
825409	1
825410	1
825411	1
825412	1
825413	1
825414	1
825415	1
825416	1
825417	1
825418	1
825419	1
825420	1
825421	1
825422	1
825423	1
825424	1
825425	1
825426	1
825427	1
825428	1
825429	1
825430	1
825431	1
825432	1
825433	1
825434	1
825435	1
825436	1
825437	1
825438	1
825439	1
825440	1
825441	1
825442	1
825443	1
825444	1
825445	1
825446	1
825447	1
825448	1
825449	1
825450	1
825451	1
825452	1
825453	1
825454	1
825455	1
825456	1
825457	1
825458	1
825459	1
825460	1
825461	1
825462	1
825463	1
825464	1
825465	1
825466	1
825467	1
825468	1
825469	1
825470	1
825471	1
825472	1
825473	1
825474	1
825475	1
825476	1
825477	1
825478	1
825479	1
825480	1
825481	1
825482	1
825483	1
825484	1
825485	1
825486	1
825487	1
825488	1
825489	1
825490	1
825491	1
825492	1
825493	1
825494	1
825495	1
825496	1
825497	1
825498	1
825499	1
825500	1
825501	1
825502	1
825503	1
825504	1
825505	1
825506	1
825507	1
825508	1
825509	1
825510	1
825511	1
825512	1
825513	1
825514	1
825515	1
825516	1
825517	1
825518	1
825519	1
825520	1
825521	1
825522	1
825523	1
825524	1
825525	1
825526	1
825527	1
825528	1
825529	1
825530	1
825531	1
825532	1
825533	1
825534	1
825535	1
825536	1
825537	1
825538	1
825539	1
825540	1
825541	1
825542	1
825543	1
825544	1
825545	1
825546	1
825547	1
825548	1
825549	1
825550	1
825551	1
825552	1
825553	1
825554	1
825555	1
825556	1
825557	1
825558	1
825559	1
825560	1
825561	1
825562	1
825563	1
825564	1
825565	1
825566	1
825567	1
825568	1
825569	1
825570	1
825571	1
825572	1
825573	1
825574	1
825575	1
825576	1
825577	1
825578	1
825579	1
825580	1
825581	1
825582	1
825583	1
825584	1
825585	1
825586	1
825587	1
825588	1
825589	1
825590	1
825591	1
825592	1
825593	1
825594	1
825595	1
825596	1
825597	1
825598	1
825599	1
825600	1
825601	1
825602	1
825603	1
825604	1
825605	1
825606	1
825607	1
825608	1
825609	1
825610	1
825611	1
825612	1
825613	1
825614	1
825615	1
825616	1
825617	1
825618	1
825619	1
825620	1
825621	1
825622	1
825623	1
825624	1
825625	1
825626	1
825627	1
825628	1
825629	1
825630	1
825631	1
825632	1
825633	1
825634	1
825635	1
825636	1
825637	1
825638	1
825639	1
825640	1
825641	1
825642	1
825643	1
825644	1
825645	1
825646	1
825647	1
825648	1
825649	1
825650	1
825651	1
825652	1
825653	1
825654	1
825655	1
825656	1
825657	1
825658	1
825659	1
825660	1
825661	1
825662	1
825663	1
825664	1
825665	1
825666	1
825667	1
825668	1
825669	1
825670	1
825671	1
825672	1
825673	1
825674	1
825675	1
825676	1
825677	1
825678	1
825679	1
825680	1
825681	1
825682	1
825683	1
825684	1
825685	1
825686	1
825687	1
825688	1
825689	1
825690	1
825691	1
825692	1
825693	1
825694	1
825695	1
825696	1
825697	1
825698	1
825699	1
825700	1
825701	1
825702	1
825703	1
825704	1
825705	1
825706	1
825707	1
825708	1
825709	1
825710	1
825711	1
825712	1
825713	1
825714	1
825715	1
825716	1
825717	1
825718	1
825719	1
825720	1
825721	1
825722	1
825723	1
825724	1
825725	1
825726	1
825727	1
825728	1
825729	1
825730	1
825731	1
825732	1
825733	1
825734	1
825735	1
825736	1
825737	1
825738	1
825739	1
825740	1
825741	1
825742	1
825743	1
825744	1
825745	1
825746	1
825747	1
825748	1
825749	1
825750	1
825751	1
825752	1
825753	1
825754	1
825755	1
825756	1
825757	1
825758	1
825759	1
825760	1
825761	1
825762	1
825763	1
825764	1
825765	1
825766	1
825767	1
825768	1
825769	1
825770	1
825771	1
825772	1
825773	1
825774	1
825775	1
825776	1
825777	1
825778	1
825779	1
825780	1
825781	1
825782	1
825783	1
825784	1
825785	1
825786	1
825787	1
825788	1
825789	1
825790	1
825791	1
825792	1
825793	1
825794	1
825795	1
825796	1
825797	1
825798	1
825799	1
825800	1
825801	1
825802	1
825803	1
825804	1
825805	1
825806	1
825807	1
825808	1
825809	1
825810	1
825811	1
825812	1
825813	1
825814	1
825815	1
825816	1
825817	1
825818	1
825819	1
825820	1
825821	1
825822	1
825823	1
825824	1
825825	1
825826	1
825827	1
825828	1
825829	1
825830	1
825831	1
825832	1
825833	1
825834	1
825835	1
825836	1
825837	1
825838	1
825839	1
825840	1
825841	1
825842	1
825843	1
825844	1
825845	1
825846	1
825847	1
825848	1
825849	1
825850	1
825851	1
825852	1
825853	1
825854	1
825855	1
825856	1
825857	1
825858	1
825859	1
825860	1
825861	1
825862	1
825863	1
825864	1
825865	1
825866	1
825867	1
825868	1
825869	1
825870	1
825871	1
825872	1
825873	1
825874	1
825875	1
825876	1
825877	1
825878	1
825879	1
825880	1
825881	1
825882	1
825883	1
825884	1
825885	1
825886	1
825887	1
825888	1
825889	1
825890	1
825891	1
825892	1
825893	1
825894	1
825895	1
825896	1
825897	1
825898	1
825899	1
825900	1
825901	1
825902	1
825903	1
825904	1
825905	1
825906	1
825907	1
825908	1
825909	1
825910	1
825911	1
825912	1
825913	1
825914	1
825915	1
825916	1
825917	1
825918	1
825919	1
825920	1
825921	1
825922	1
825923	1
825924	1
825925	1
825926	1
825927	1
825928	1
825929	1
825930	1
825931	1
825932	1
825933	1
825934	1
825935	1
825936	1
825937	1
825938	1
825939	1
825940	1
825941	1
825942	1
825943	1
825944	1
825945	1
825946	1
825947	1
825948	1
825949	1
825950	1
825951	1
825952	1
825953	1
825954	1
825955	1
825956	1
825957	1
825958	1
825959	1
825960	1
825961	1
825962	1
825963	1
825964	1
825965	1
825966	1
825967	1
825968	1
825969	1
825970	1
825971	1
825972	1
825973	1
825974	1
825975	1
825976	1
825977	1
825978	1
825979	1
825980	1
825981	1
825982	1
825983	1
825984	1
825985	1
825986	1
825987	1
825988	1
825989	1
825990	1
825991	1
825992	1
825993	1
825994	1
825995	1
825996	1
825997	1
825998	1
825999	1
826000	1
826001	1
826002	1
826003	1
826004	1
826005	1
826006	1
826007	1
826008	1
826009	1
826010	1
826011	1
826012	1
826013	1
826014	1
826015	1
826016	1
826017	1
826018	1
826019	1
826020	1
826021	1
826022	1
826023	1
826024	1
826025	1
826026	1
826027	1
826028	1
826029	1
826030	1
826031	1
826032	1
826033	1
826034	1
826035	1
826036	1
826037	1
826038	1
826039	1
826040	1
826041	1
826042	1
826043	1
826044	1
826045	1
826046	1
826047	1
826048	1
826049	1
826050	1
826051	1
826052	1
826053	1
826054	1
826055	1
826056	1
826057	1
826058	1
826059	1
826060	1
826061	1
826062	1
826063	1
826064	1
826065	1
826066	1
826067	1
826068	1
826069	1
826070	1
826071	1
826072	1
826073	1
826074	1
826075	1
826076	1
826077	1
826078	1
826079	1
826080	1
826081	1
826082	1
826083	1
826084	1
826085	1
826086	1
826087	1
826088	1
826089	1
826090	1
826091	1
826092	1
826093	1
826094	1
826095	1
826096	1
826097	1
826098	1
826099	1
826100	1
826101	1
826102	1
826103	1
826104	1
826105	1
826106	1
826107	1
826108	1
826109	1
826110	1
826111	1
826112	1
826113	1
826114	1
826115	1
826116	1
826117	1
826118	1
826119	1
826120	1
826121	1
826122	1
826123	1
826124	1
826125	1
826126	1
826127	1
826128	1
826129	1
826130	1
826131	1
826132	1
826133	1
826134	1
826135	1
826136	1
826137	1
826138	1
826139	1
826140	1
826141	1
826142	1
826143	1
826144	1
826145	1
826146	1
826147	1
826148	1
826149	1
826150	1
826151	1
826152	1
826153	1
826154	1
826155	1
826156	1
826157	1
826158	1
826159	1
826160	1
826161	1
826162	1
826163	1
826164	1
826165	1
826166	1
826167	1
826168	1
826169	1
826170	1
826171	1
826172	1
826173	1
826174	1
826175	1
826176	1
826177	1
826178	1
826179	1
826180	1
826181	1
826182	1
826183	1
826184	1
826185	1
826186	1
826187	1
826188	1
826189	1
826190	1
826191	1
826192	1
826193	1
826194	1
826195	1
826196	1
826197	1
826198	1
826199	1
826200	1
826201	1
826202	1
826203	1
826204	1
826205	1
826206	1
826207	1
826208	1
826209	1
826210	1
826211	1
826212	1
826213	1
826214	1
826215	1
826216	1
826217	1
826218	1
826219	1
826220	1
826221	1
826222	1
826223	1
826224	1
826225	1
826226	1
826227	1
826228	1
826229	1
826230	1
826231	1
826232	1
826233	1
826234	1
826235	1
826236	1
826237	1
826238	1
826239	1
826240	1
826241	1
826242	1
826243	1
826244	1
826245	1
826246	1
826247	1
826248	1
826249	1
826250	1
826251	1
826252	1
826253	1
826254	1
826255	1
826256	1
826257	1
826258	1
826259	1
826260	1
826261	1
826262	1
826263	1
826264	1
826265	1
826266	1
826267	1
826268	1
826269	1
826270	1
826271	1
826272	1
826273	1
826274	1
826275	1
826276	1
826277	1
826278	1
826279	1
826280	1
826281	1
826282	1
826283	1
826284	1
826285	1
826286	1
826287	1
826288	1
826289	1
826290	1
826291	1
826292	1
826293	1
826294	1
826295	1
826296	1
826297	1
826298	1
826299	1
826300	1
826301	1
826302	1
826303	1
826304	1
826305	1
826306	1
826307	1
826308	1
826309	1
826310	1
826311	1
826312	1
826313	1
826314	1
826315	1
826316	1
826317	1
826318	1
826319	1
826320	1
826321	1
826322	1
826323	1
826324	1
826325	1
826326	1
826327	1
826328	1
826329	1
826330	1
826331	1
826332	1
826333	1
826334	1
826335	1
826336	1
826337	1
826338	1
826339	1
826340	1
826341	1
826342	1
826343	1
826344	1
826345	1
826346	1
826347	1
826348	1
826349	1
826350	1
826351	1
826352	1
826353	1
826354	1
826355	1
826356	1
826357	1
826358	1
826359	1
826360	1
826361	1
826362	1
826363	1
826364	1
826365	1
826366	1
826367	1
826368	1
826369	1
826370	1
826371	1
826372	1
826373	1
826374	1
826375	1
826376	1
826377	1
826378	1
826379	1
826380	1
826381	1
826382	1
826383	1
826384	1
826385	1
826386	1
826387	1
826388	1
826389	1
826390	1
826391	1
826392	1
826393	1
826394	1
826395	1
826396	1
826397	1
826398	1
826399	1
826400	1
826401	1
826402	1
826403	1
826404	1
826405	1
826406	1
826407	1
826408	1
826409	1
826410	1
826411	1
826412	1
826413	1
826414	1
826415	1
826416	1
826417	1
826418	1
826419	1
826420	1
826421	1
826422	1
826423	1
826424	1
826425	1
826426	1
826427	1
826428	1
826429	1
826430	1
826431	1
826432	1
826433	1
826434	1
826435	1
826436	1
826437	1
826438	1
826439	1
826440	1
826441	1
826442	1
826443	1
826444	1
826445	1
826446	1
826447	1
826448	1
826449	1
826450	1
826451	1
826452	1
826453	1
826454	1
826455	1
826456	1
826457	1
826458	1
826459	1
826460	1
826461	1
826462	1
826463	1
826464	1
826465	1
826466	1
826467	1
826468	1
826469	1
826470	1
826471	1
826472	1
826473	1
826474	1
826475	1
826476	1
826477	1
826478	1
826479	1
826480	1
826481	1
826482	1
826483	1
826484	1
826485	1
826486	1
826487	1
826488	1
826489	1
826490	1
826491	1
826492	1
826493	1
826494	1
826495	1
826496	1
826497	1
826498	1
826499	1
826500	1
826501	1
826502	1
826503	1
826504	1
826505	1
826506	1
826507	1
826508	1
826509	1
826510	1
826511	1
826512	1
826513	1
826514	1
826515	1
826516	1
826517	1
826518	1
826519	1
826520	1
826521	1
826522	1
826523	1
826524	1
826525	1
826526	1
826527	1
826528	1
826529	1
826530	1
826531	1
826532	1
826533	1
826534	1
826535	1
826536	1
826537	1
826538	1
826539	1
826540	1
826541	1
826542	1
826543	1
826544	1
826545	1
826546	1
826547	1
826548	1
826549	1
826550	1
826551	1
826552	1
826553	1
826554	1
826555	1
826556	1
826557	1
826558	1
826559	1
826560	1
826561	1
826562	1
826563	1
826564	1
826565	1
826566	1
826567	1
826568	1
826569	1
826570	1
826571	1
826572	1
826573	1
826574	1
826575	1
826576	1
826577	1
826578	1
826579	1
826580	1
826581	1
826582	1
826583	1
826584	1
826585	1
826586	1
826587	1
826588	1
826589	1
826590	1
826591	1
826592	1
826593	1
826594	1
826595	1
826596	1
826597	1
826598	1
826599	1
826600	1
826601	1
826602	1
826603	1
826604	1
826605	1
826606	1
826607	1
826608	1
826609	1
826610	1
826611	1
826612	1
826613	1
826614	1
826615	1
826616	1
826617	1
826618	1
826619	1
826620	1
826621	1
826622	1
826623	1
826624	1
826625	1
826626	1
826627	1
826628	1
826629	1
826630	1
826631	1
826632	1
826633	1
826634	1
826635	1
826636	1
826637	1
826638	1
826639	1
826640	1
826641	1
826642	1
826643	1
826644	1
826645	1
826646	1
826647	1
826648	1
826649	1
826650	1
826651	1
826652	1
826653	1
826654	1
826655	1
826656	1
826657	1
826658	1
826659	1
826660	1
826661	1
826662	1
826663	1
826664	1
826665	1
826666	1
826667	1
826668	1
826669	1
826670	1
826671	1
826672	1
826673	1
826674	1
826675	1
826676	1
826677	1
826678	1
826679	1
826680	1
826681	1
826682	1
826683	1
826684	1
826685	1
826686	1
826687	1
826688	1
826689	1
826690	1
826691	1
826692	1
826693	1
826694	1
826695	1
826696	1
826697	1
826698	1
826699	1
826700	1
826701	1
826702	1
826703	1
826704	1
826705	1
826706	1
826707	1
826708	1
826709	1
826710	1
826711	1
826712	1
826713	1
826714	1
826715	1
826716	1
826717	1
826718	1
826719	1
826720	1
826721	1
826722	1
826723	1
826724	1
826725	1
826726	1
826727	1
826728	1
826729	1
826730	1
826731	1
826732	1
826733	1
826734	1
826735	1
826736	1
826737	1
826738	1
826739	1
826740	1
826741	1
826742	1
826743	1
826744	1
826745	1
826746	1
826747	1
826748	1
826749	1
826750	1
826751	1
826752	1
826753	1
826754	1
826755	1
826756	1
826757	1
826758	1
826759	1
826760	1
826761	1
826762	1
826763	1
826764	1
826765	1
826766	1
826767	1
826768	1
826769	1
826770	1
826771	1
826772	1
826773	1
826774	1
826775	1
826776	1
826777	1
826778	1
826779	1
826780	1
826781	1
826782	1
826783	1
826784	1
826785	1
